ALL_DAEs (including priority assigned genes near DAEs)																		
# GO	NS	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	enrichment	p_fdr_bh	study_items								
..GO:0007610	BP	behavior	47/698	270/7020	0.000106665	2	47	1.750716332	0.021324632	LALB_v3.1_00052, LALB_v3.1_00165, LALB_v3.1_00275, LALB_v3.1_00419, LALB_v3.1_00532, LALB_v3.1_00605, LALB_v3.1_00720, LALB_v3.1_00849, LALB_v3.1_01161, LALB_v3.1_01515, LALB_v3.1_02017, LALB_v3.1_02034, LALB_v3.1_02379, LALB_v3.1_02389, LALB_v3.1_02697, LALB_v3.1_02729, LALB_v3.1_02775, LALB_v3.1_02969, LALB_v3.1_03258, LALB_v3.1_03505, LALB_v3.1_03521, LALB_v3.1_03583, LALB_v3.1_03886, LALB_v3.1_04018, LALB_v3.1_04115, LALB_v3.1_05546, LALB_v3.1_05766, LALB_v3.1_06097, LALB_v3.1_06107, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07593, LALB_v3.1_07620, LALB_v3.1_07689, LALB_v3.1_07860, LALB_v3.1_07862, LALB_v3.1_07899, LALB_v3.1_08061, LALB_v3.1_08349, LALB_v3.1_08644, LALB_v3.1_09078, LALB_v3.1_09085, LALB_v3.1_09119, LALB_v3.1_09242, LALB_v3.1_09364, LALB_v3.1_09511, LALB_v3.1_10777								
........GO:0045892	BP	negative regulation of DNA-templated transcription	48/698	276/7020	0.000121462	9	48	1.749096798	0.023248312	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00415, LALB_v3.1_00419, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01846, LALB_v3.1_01936, LALB_v3.1_02034, LALB_v3.1_02515, LALB_v3.1_02543, LALB_v3.1_03582, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04464, LALB_v3.1_04611, LALB_v3.1_04854, LALB_v3.1_04927, LALB_v3.1_05066, LALB_v3.1_05682, LALB_v3.1_06082, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_07044, LALB_v3.1_07231, LALB_v3.1_07308, LALB_v3.1_07620, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08053, LALB_v3.1_08153, LALB_v3.1_08194, LALB_v3.1_08279, LALB_v3.1_08341, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09119, LALB_v3.1_09264, LALB_v3.1_09489, LALB_v3.1_09532, LALB_v3.1_09603, LALB_v3.1_09990, LALB_v3.1_10544, LALB_v3.1_10907								
.......GO:1902679	BP	negative regulation of RNA biosynthetic process	48/698	277/7020	0.000124649	8	48	1.742782369	0.023408189	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00415, LALB_v3.1_00419, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01846, LALB_v3.1_01936, LALB_v3.1_02034, LALB_v3.1_02515, LALB_v3.1_02543, LALB_v3.1_03582, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04464, LALB_v3.1_04611, LALB_v3.1_04854, LALB_v3.1_04927, LALB_v3.1_05066, LALB_v3.1_05682, LALB_v3.1_06082, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_07044, LALB_v3.1_07231, LALB_v3.1_07308, LALB_v3.1_07620, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08053, LALB_v3.1_08153, LALB_v3.1_08194, LALB_v3.1_08279, LALB_v3.1_08341, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09119, LALB_v3.1_09264, LALB_v3.1_09489, LALB_v3.1_09532, LALB_v3.1_09603, LALB_v3.1_09990, LALB_v3.1_10544, LALB_v3.1_10907								
.....GO:0003690	MF	double-stranded DNA binding	53/698	306/7020	5.06E-05	5	53	1.741951795	0.024623385	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00415, LALB_v3.1_00419, LALB_v3.1_00443, LALB_v3.1_00538, LALB_v3.1_00920, LALB_v3.1_01626, LALB_v3.1_01681, LALB_v3.1_01906, LALB_v3.1_02034, LALB_v3.1_02515, LALB_v3.1_02543, LALB_v3.1_02775, LALB_v3.1_02969, LALB_v3.1_03675, LALB_v3.1_03695, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04210, LALB_v3.1_04443, LALB_v3.1_04464, LALB_v3.1_04510, LALB_v3.1_04524, LALB_v3.1_04611, LALB_v3.1_04920, LALB_v3.1_04957, LALB_v3.1_05066, LALB_v3.1_05193, LALB_v3.1_05489, LALB_v3.1_05587, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_06051, LALB_v3.1_06082, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_06427, LALB_v3.1_06840, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07862, LALB_v3.1_08153, LALB_v3.1_08279, LALB_v3.1_08512, LALB_v3.1_08665, LALB_v3.1_09423, LALB_v3.1_09489, LALB_v3.1_09990, LALB_v3.1_10546								
......GO:1990837	MF	sequence-specific double-stranded DNA binding	50/698	289/7020	7.66E-05	6	50	1.740018441	0.025250258	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00415, LALB_v3.1_00419, LALB_v3.1_00443, LALB_v3.1_00538, LALB_v3.1_00920, LALB_v3.1_01626, LALB_v3.1_01681, LALB_v3.1_01906, LALB_v3.1_02034, LALB_v3.1_02515, LALB_v3.1_02543, LALB_v3.1_02775, LALB_v3.1_02969, LALB_v3.1_03675, LALB_v3.1_03695, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04126, LALB_v3.1_04443, LALB_v3.1_04464, LALB_v3.1_04510, LALB_v3.1_04611, LALB_v3.1_04920, LALB_v3.1_04957, LALB_v3.1_05066, LALB_v3.1_05193, LALB_v3.1_05489, LALB_v3.1_05587, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_06051, LALB_v3.1_06082, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_06427, LALB_v3.1_06840, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07862, LALB_v3.1_08153, LALB_v3.1_08279, LALB_v3.1_08512, LALB_v3.1_08665, LALB_v3.1_09423, LALB_v3.1_09489, LALB_v3.1_09990, LALB_v3.1_10546								
..GO:0003700	MF	DNA-binding transcription factor activity	54/698	316/7020	6.64E-05	2	54	1.718653658	0.024623385	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00415, LALB_v3.1_00419, LALB_v3.1_00432, LALB_v3.1_00443, LALB_v3.1_00463, LALB_v3.1_00538, LALB_v3.1_00920, LALB_v3.1_01626, LALB_v3.1_01681, LALB_v3.1_01864, LALB_v3.1_01906, LALB_v3.1_02034, LALB_v3.1_02515, LALB_v3.1_02543, LALB_v3.1_02969, LALB_v3.1_03164, LALB_v3.1_03445, LALB_v3.1_03675, LALB_v3.1_03695, LALB_v3.1_04126, LALB_v3.1_04443, LALB_v3.1_04464, LALB_v3.1_04510, LALB_v3.1_04920, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_04999, LALB_v3.1_05066, LALB_v3.1_05193, LALB_v3.1_05489, LALB_v3.1_05587, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_06082, LALB_v3.1_06177, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_06840, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07314, LALB_v3.1_07862, LALB_v3.1_08153, LALB_v3.1_08279, LALB_v3.1_08379, LALB_v3.1_08402, LALB_v3.1_08512, LALB_v3.1_08665, LALB_v3.1_09489, LALB_v3.1_09990, LALB_v3.1_10777								
...GO:0048468	BP	cell development	52/698	306/7020	8.35E-05	3	52	1.70908478	0.018898362	LALB_v3.1_00062, LALB_v3.1_00165, LALB_v3.1_00210, LALB_v3.1_00419, LALB_v3.1_00437, LALB_v3.1_00443, LALB_v3.1_00841, LALB_v3.1_01007, LALB_v3.1_01515, LALB_v3.1_01681, LALB_v3.1_01846, LALB_v3.1_01936, LALB_v3.1_02246, LALB_v3.1_02439, LALB_v3.1_02518, LALB_v3.1_02697, LALB_v3.1_02759, LALB_v3.1_03026, LALB_v3.1_03215, LALB_v3.1_03293, LALB_v3.1_03505, LALB_v3.1_03776, LALB_v3.1_04018, LALB_v3.1_04612, LALB_v3.1_04927, LALB_v3.1_05122, LALB_v3.1_05193, LALB_v3.1_05546, LALB_v3.1_05813, LALB_v3.1_05988, LALB_v3.1_06051, LALB_v3.1_06097, LALB_v3.1_06143, LALB_v3.1_06345, LALB_v3.1_06461, LALB_v3.1_07299, LALB_v3.1_07431, LALB_v3.1_07576, LALB_v3.1_07821, LALB_v3.1_07837, LALB_v3.1_07899, LALB_v3.1_07970, LALB_v3.1_08153, LALB_v3.1_08347, LALB_v3.1_08402, LALB_v3.1_08921, LALB_v3.1_09119, LALB_v3.1_09511, LALB_v3.1_10184, LALB_v3.1_10240, LALB_v3.1_10682, LALB_v3.1_10777								
.GO:0140110	MF	transcription regulator activity	74/698	437/7020	3.00E-06	1	74	1.703067935	0.008903107	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00415, LALB_v3.1_00419, LALB_v3.1_00432, LALB_v3.1_00443, LALB_v3.1_00463, LALB_v3.1_00538, LALB_v3.1_00920, LALB_v3.1_01412, LALB_v3.1_01515, LALB_v3.1_01626, LALB_v3.1_01681, LALB_v3.1_01864, LALB_v3.1_01906, LALB_v3.1_01936, LALB_v3.1_02034, LALB_v3.1_02515, LALB_v3.1_02543, LALB_v3.1_02559, LALB_v3.1_02969, LALB_v3.1_03164, LALB_v3.1_03445, LALB_v3.1_03675, LALB_v3.1_03695, LALB_v3.1_03740, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04443, LALB_v3.1_04464, LALB_v3.1_04510, LALB_v3.1_04524, LALB_v3.1_04920, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_04999, LALB_v3.1_05066, LALB_v3.1_05193, LALB_v3.1_05401, LALB_v3.1_05425, LALB_v3.1_05489, LALB_v3.1_05587, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_06082, LALB_v3.1_06177, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_06491, LALB_v3.1_06840, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07314, LALB_v3.1_07620, LALB_v3.1_07837, LALB_v3.1_07862, LALB_v3.1_08153, LALB_v3.1_08261, LALB_v3.1_08279, LALB_v3.1_08379, LALB_v3.1_08402, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08512, LALB_v3.1_08665, LALB_v3.1_08809, LALB_v3.1_09264, LALB_v3.1_09489, LALB_v3.1_09532, LALB_v3.1_09990, LALB_v3.1_10546, LALB_v3.1_10777								
.....GO:0043565	MF	sequence-specific DNA binding	56/698	331/7020	6.47E-05	5	56	1.701538275	0.024623385	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00415, LALB_v3.1_00419, LALB_v3.1_00432, LALB_v3.1_00443, LALB_v3.1_00463, LALB_v3.1_00538, LALB_v3.1_00920, LALB_v3.1_01626, LALB_v3.1_01681, LALB_v3.1_01864, LALB_v3.1_01906, LALB_v3.1_02034, LALB_v3.1_02515, LALB_v3.1_02543, LALB_v3.1_02775, LALB_v3.1_02969, LALB_v3.1_03164, LALB_v3.1_03675, LALB_v3.1_03695, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04126, LALB_v3.1_04443, LALB_v3.1_04464, LALB_v3.1_04510, LALB_v3.1_04524, LALB_v3.1_04611, LALB_v3.1_04920, LALB_v3.1_04957, LALB_v3.1_05066, LALB_v3.1_05193, LALB_v3.1_05489, LALB_v3.1_05587, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_06051, LALB_v3.1_06082, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_06410, LALB_v3.1_06427, LALB_v3.1_06840, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07862, LALB_v3.1_08153, LALB_v3.1_08279, LALB_v3.1_08512, LALB_v3.1_08665, LALB_v3.1_09423, LALB_v3.1_09489, LALB_v3.1_09990, LALB_v3.1_10546								
...GO:0030154	BP	cell differentiation	70/698	414/7020	5.86E-06	3	70	1.700510776	0.003242881	LALB_v3.1_00052, LALB_v3.1_00165, LALB_v3.1_00310, LALB_v3.1_00343, LALB_v3.1_00419, LALB_v3.1_00500, LALB_v3.1_00720, LALB_v3.1_00822, LALB_v3.1_01515, LALB_v3.1_01681, LALB_v3.1_01786, LALB_v3.1_01906, LALB_v3.1_01936, LALB_v3.1_02034, LALB_v3.1_02200, LALB_v3.1_02515, LALB_v3.1_02597, LALB_v3.1_02664, LALB_v3.1_02697, LALB_v3.1_02769, LALB_v3.1_02969, LALB_v3.1_03026, LALB_v3.1_03293, LALB_v3.1_03505, LALB_v3.1_03582, LALB_v3.1_04018, LALB_v3.1_04126, LALB_v3.1_04174, LALB_v3.1_04392, LALB_v3.1_04612, LALB_v3.1_04846, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05066, LALB_v3.1_05077, LALB_v3.1_05193, LALB_v3.1_05489, LALB_v3.1_05530, LALB_v3.1_05546, LALB_v3.1_05587, LALB_v3.1_05813, LALB_v3.1_05997, LALB_v3.1_06178, LALB_v3.1_06345, LALB_v3.1_06529, LALB_v3.1_06544, LALB_v3.1_06567, LALB_v3.1_06840, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07446, LALB_v3.1_07621, LALB_v3.1_07870, LALB_v3.1_08053, LALB_v3.1_08090, LALB_v3.1_08194, LALB_v3.1_08261, LALB_v3.1_08303, LALB_v3.1_08349, LALB_v3.1_08420, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08634, LALB_v3.1_08644, LALB_v3.1_08921, LALB_v3.1_08976, LALB_v3.1_09489, LALB_v3.1_09633, LALB_v3.1_09798, LALB_v3.1_10240								
......GO:0051253	BP	negative regulation of RNA metabolic process	50/698	299/7020	0.000222074	7	50	1.681823845	0.034105414	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00415, LALB_v3.1_00419, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01412, LALB_v3.1_01846, LALB_v3.1_01936, LALB_v3.1_02034, LALB_v3.1_02515, LALB_v3.1_02543, LALB_v3.1_03582, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04464, LALB_v3.1_04611, LALB_v3.1_04854, LALB_v3.1_04927, LALB_v3.1_05066, LALB_v3.1_05682, LALB_v3.1_06082, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_07044, LALB_v3.1_07231, LALB_v3.1_07308, LALB_v3.1_07620, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08053, LALB_v3.1_08153, LALB_v3.1_08194, LALB_v3.1_08279, LALB_v3.1_08341, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09119, LALB_v3.1_09264, LALB_v3.1_09489, LALB_v3.1_09532, LALB_v3.1_09603, LALB_v3.1_09633, LALB_v3.1_09990, LALB_v3.1_10544, LALB_v3.1_10907								
...GO:0048513	BP	animal organ development	66/698	395/7020	1.84E-05	3	66	1.680461354	0.006333451	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00419, LALB_v3.1_00437, LALB_v3.1_00443, LALB_v3.1_00538, LALB_v3.1_00720, LALB_v3.1_00822, LALB_v3.1_00841, LALB_v3.1_00893, LALB_v3.1_00898, LALB_v3.1_01007, LALB_v3.1_01515, LALB_v3.1_01936, LALB_v3.1_02017, LALB_v3.1_02034, LALB_v3.1_02200, LALB_v3.1_02759, LALB_v3.1_02775, LALB_v3.1_02807, LALB_v3.1_03026, LALB_v3.1_03500, LALB_v3.1_03505, LALB_v3.1_03582, LALB_v3.1_04018, LALB_v3.1_04126, LALB_v3.1_04225, LALB_v3.1_04457, LALB_v3.1_04612, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05193, LALB_v3.1_05307, LALB_v3.1_05489, LALB_v3.1_05813, LALB_v3.1_06107, LALB_v3.1_06164, LALB_v3.1_06178, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_06461, LALB_v3.1_06544, LALB_v3.1_06567, LALB_v3.1_07083, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07314, LALB_v3.1_07431, LALB_v3.1_07610, LALB_v3.1_07828, LALB_v3.1_07928, LALB_v3.1_08090, LALB_v3.1_08153, LALB_v3.1_08194, LALB_v3.1_08261, LALB_v3.1_08279, LALB_v3.1_08311, LALB_v3.1_08402, LALB_v3.1_08512, LALB_v3.1_08665, LALB_v3.1_08809, LALB_v3.1_08921, LALB_v3.1_09278, LALB_v3.1_09489, LALB_v3.1_09511, LALB_v3.1_10777								
..GO:0030054	CC	cell junction	64/698	396/7020	6.32E-05	2	64	1.625423287	0.019066651	LALB_v3.1_00056, LALB_v3.1_00112, LALB_v3.1_00165, LALB_v3.1_00437, LALB_v3.1_00442, LALB_v3.1_00538, LALB_v3.1_00841, LALB_v3.1_00989, LALB_v3.1_01410, LALB_v3.1_01515, LALB_v3.1_01652, LALB_v3.1_01846, LALB_v3.1_02200, LALB_v3.1_02389, LALB_v3.1_02566, LALB_v3.1_02664, LALB_v3.1_02759, LALB_v3.1_02980, LALB_v3.1_03168, LALB_v3.1_03366, LALB_v3.1_03746, LALB_v3.1_03776, LALB_v3.1_03936, LALB_v3.1_04103, LALB_v3.1_04457, LALB_v3.1_04554, LALB_v3.1_04626, LALB_v3.1_05173, LALB_v3.1_05444, LALB_v3.1_05525, LALB_v3.1_05663, LALB_v3.1_05930, LALB_v3.1_05981, LALB_v3.1_06097, LALB_v3.1_06107, LALB_v3.1_06143, LALB_v3.1_06178, LALB_v3.1_06474, LALB_v3.1_06491, LALB_v3.1_06815, LALB_v3.1_07140, LALB_v3.1_07419, LALB_v3.1_07576, LALB_v3.1_07820, LALB_v3.1_07870, LALB_v3.1_07918, LALB_v3.1_07921, LALB_v3.1_08061, LALB_v3.1_08194, LALB_v3.1_08347, LALB_v3.1_08348, LALB_v3.1_08349, LALB_v3.1_08420, LALB_v3.1_08644, LALB_v3.1_08947, LALB_v3.1_09017, LALB_v3.1_09119, LALB_v3.1_09242, LALB_v3.1_09380, LALB_v3.1_09381, LALB_v3.1_09511, LALB_v3.1_09988, LALB_v3.1_10682, LALB_v3.1_10812								
..GO:0048869	BP	cellular developmental process	111/698	692/7020	1.41E-07	2	111	1.613238485	0.000185682	LALB_v3.1_00052, LALB_v3.1_00062, LALB_v3.1_00165, LALB_v3.1_00210, LALB_v3.1_00310, LALB_v3.1_00343, LALB_v3.1_00419, LALB_v3.1_00437, LALB_v3.1_00443, LALB_v3.1_00500, LALB_v3.1_00720, LALB_v3.1_00822, LALB_v3.1_00841, LALB_v3.1_00917, LALB_v3.1_01007, LALB_v3.1_01515, LALB_v3.1_01681, LALB_v3.1_01786, LALB_v3.1_01846, LALB_v3.1_01906, LALB_v3.1_01936, LALB_v3.1_02034, LALB_v3.1_02200, LALB_v3.1_02246, LALB_v3.1_02439, LALB_v3.1_02515, LALB_v3.1_02518, LALB_v3.1_02543, LALB_v3.1_02597, LALB_v3.1_02664, LALB_v3.1_02697, LALB_v3.1_02759, LALB_v3.1_02769, LALB_v3.1_02969, LALB_v3.1_03026, LALB_v3.1_03215, LALB_v3.1_03293, LALB_v3.1_03505, LALB_v3.1_03582, LALB_v3.1_03675, LALB_v3.1_03776, LALB_v3.1_04018, LALB_v3.1_04126, LALB_v3.1_04174, LALB_v3.1_04392, LALB_v3.1_04612, LALB_v3.1_04846, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05066, LALB_v3.1_05077, LALB_v3.1_05122, LALB_v3.1_05193, LALB_v3.1_05489, LALB_v3.1_05530, LALB_v3.1_05546, LALB_v3.1_05587, LALB_v3.1_05813, LALB_v3.1_05988, LALB_v3.1_05997, LALB_v3.1_06051, LALB_v3.1_06082, LALB_v3.1_06097, LALB_v3.1_06143, LALB_v3.1_06177, LALB_v3.1_06178, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_06461, LALB_v3.1_06529, LALB_v3.1_06544, LALB_v3.1_06567, LALB_v3.1_06840, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07431, LALB_v3.1_07446, LALB_v3.1_07576, LALB_v3.1_07621, LALB_v3.1_07821, LALB_v3.1_07837, LALB_v3.1_07870, LALB_v3.1_07899, LALB_v3.1_07970, LALB_v3.1_08053, LALB_v3.1_08090, LALB_v3.1_08153, LALB_v3.1_08194, LALB_v3.1_08261, LALB_v3.1_08303, LALB_v3.1_08347, LALB_v3.1_08349, LALB_v3.1_08402, LALB_v3.1_08420, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08634, LALB_v3.1_08644, LALB_v3.1_08921, LALB_v3.1_08976, LALB_v3.1_09119, LALB_v3.1_09489, LALB_v3.1_09511, LALB_v3.1_09633, LALB_v3.1_09798, LALB_v3.1_09988, LALB_v3.1_10184, LALB_v3.1_10240, LALB_v3.1_10682, LALB_v3.1_10777								
......GO:0010558	BP	negative regulation of macromolecule biosynthetic process	69/698	438/7020	9.40E-05	7	69	1.584370216	0.019897199	LALB_v3.1_00052, LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00415, LALB_v3.1_00419, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01412, LALB_v3.1_01515, LALB_v3.1_01846, LALB_v3.1_01936, LALB_v3.1_02034, LALB_v3.1_02515, LALB_v3.1_02543, LALB_v3.1_02566, LALB_v3.1_02644, LALB_v3.1_03505, LALB_v3.1_03582, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04228, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04464, LALB_v3.1_04504, LALB_v3.1_04611, LALB_v3.1_04854, LALB_v3.1_04927, LALB_v3.1_05039, LALB_v3.1_05066, LALB_v3.1_05307, LALB_v3.1_05546, LALB_v3.1_05682, LALB_v3.1_05988, LALB_v3.1_06082, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_06410, LALB_v3.1_06815, LALB_v3.1_07044, LALB_v3.1_07231, LALB_v3.1_07299, LALB_v3.1_07308, LALB_v3.1_07376, LALB_v3.1_07397, LALB_v3.1_07620, LALB_v3.1_07689, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08053, LALB_v3.1_08153, LALB_v3.1_08194, LALB_v3.1_08279, LALB_v3.1_08341, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09119, LALB_v3.1_09264, LALB_v3.1_09489, LALB_v3.1_09532, LALB_v3.1_09603, LALB_v3.1_09633, LALB_v3.1_09990, LALB_v3.1_10410, LALB_v3.1_10544, LALB_v3.1_10723, LALB_v3.1_10907								
......GO:0031327	BP	negative regulation of cellular biosynthetic process	70/698	446/7020	7.84E-05	6	70	1.578501034	0.01867573	LALB_v3.1_00052, LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00415, LALB_v3.1_00419, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01412, LALB_v3.1_01515, LALB_v3.1_01846, LALB_v3.1_01936, LALB_v3.1_02034, LALB_v3.1_02515, LALB_v3.1_02543, LALB_v3.1_02566, LALB_v3.1_02644, LALB_v3.1_03505, LALB_v3.1_03582, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04228, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04464, LALB_v3.1_04504, LALB_v3.1_04611, LALB_v3.1_04854, LALB_v3.1_04927, LALB_v3.1_05039, LALB_v3.1_05066, LALB_v3.1_05307, LALB_v3.1_05546, LALB_v3.1_05682, LALB_v3.1_05988, LALB_v3.1_06082, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_06410, LALB_v3.1_06815, LALB_v3.1_07044, LALB_v3.1_07231, LALB_v3.1_07299, LALB_v3.1_07308, LALB_v3.1_07376, LALB_v3.1_07397, LALB_v3.1_07620, LALB_v3.1_07689, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08053, LALB_v3.1_08153, LALB_v3.1_08194, LALB_v3.1_08279, LALB_v3.1_08341, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09119, LALB_v3.1_09264, LALB_v3.1_09489, LALB_v3.1_09532, LALB_v3.1_09603, LALB_v3.1_09633, LALB_v3.1_09798, LALB_v3.1_09990, LALB_v3.1_10410, LALB_v3.1_10544, LALB_v3.1_10723, LALB_v3.1_10907								
..GO:0009653	BP	anatomical structure morphogenesis	81/698	517/7020	2.33E-05	2	81	1.575709543	0.007476344	LALB_v3.1_00052, LALB_v3.1_00419, LALB_v3.1_00437, LALB_v3.1_00443, LALB_v3.1_00841, LALB_v3.1_00917, LALB_v3.1_01245, LALB_v3.1_01515, LALB_v3.1_01558, LALB_v3.1_01620, LALB_v3.1_01681, LALB_v3.1_01936, LALB_v3.1_02013, LALB_v3.1_02017, LALB_v3.1_02034, LALB_v3.1_02103, LALB_v3.1_02200, LALB_v3.1_02543, LALB_v3.1_02759, LALB_v3.1_02775, LALB_v3.1_02807, LALB_v3.1_03215, LALB_v3.1_03445, LALB_v3.1_03505, LALB_v3.1_03582, LALB_v3.1_03650, LALB_v3.1_03675, LALB_v3.1_03695, LALB_v3.1_03776, LALB_v3.1_04018, LALB_v3.1_04126, LALB_v3.1_04443, LALB_v3.1_04457, LALB_v3.1_04464, LALB_v3.1_04612, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05066, LALB_v3.1_05193, LALB_v3.1_05489, LALB_v3.1_05546, LALB_v3.1_05587, LALB_v3.1_05766, LALB_v3.1_05930, LALB_v3.1_05997, LALB_v3.1_06097, LALB_v3.1_06107, LALB_v3.1_06178, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_06461, LALB_v3.1_06544, LALB_v3.1_06567, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07610, LALB_v3.1_07918, LALB_v3.1_07928, LALB_v3.1_08053, LALB_v3.1_08090, LALB_v3.1_08091, LALB_v3.1_08153, LALB_v3.1_08194, LALB_v3.1_08279, LALB_v3.1_08347, LALB_v3.1_08348, LALB_v3.1_08402, LALB_v3.1_08464, LALB_v3.1_08644, LALB_v3.1_08665, LALB_v3.1_08689, LALB_v3.1_08809, LALB_v3.1_08976, LALB_v3.1_09119, LALB_v3.1_09278, LALB_v3.1_09372, LALB_v3.1_09489, LALB_v3.1_09490, LALB_v3.1_10410, LALB_v3.1_10777								
