DAE and fast-evolving CNEE overlapping genes																		
# GO	NS	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	enrichment	p_fdr_bh	study_items								
...GO:0048731	BP	system development	27/341	275/9865	9.22072E-07	3	27	2.84036257	0.000367873	LALB_v3.1_00443, LALB_v3.1_00841, LALB_v3.1_01007, LALB_v3.1_01515, LALB_v3.1_02233, LALB_v3.1_02597, LALB_v3.1_02759, LALB_v3.1_04443, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05815, LALB_v3.1_05997, LALB_v3.1_06355, LALB_v3.1_06529, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07930, LALB_v3.1_08153, LALB_v3.1_08303, LALB_v3.1_08348, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08644, LALB_v3.1_09278, LALB_v3.1_09945, LALB_v3.1_09990								
...GO:0045202	CC	synapse	27/341	275/9865	9.22072E-07	3	27	2.84036257	0.000282523	LALB_v3.1_00056, LALB_v3.1_00112, LALB_v3.1_00437, LALB_v3.1_00442, LALB_v3.1_01410, LALB_v3.1_02566, LALB_v3.1_02980, LALB_v3.1_03746, LALB_v3.1_03776, LALB_v3.1_05173, LALB_v3.1_06474, LALB_v3.1_06491, LALB_v3.1_06815, LALB_v3.1_07140, LALB_v3.1_07419, LALB_v3.1_07812, LALB_v3.1_08347, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08420, LALB_v3.1_08644, LALB_v3.1_08947, LALB_v3.1_09119, LALB_v3.1_09380, LALB_v3.1_09381, LALB_v3.1_09992, LALB_v3.1_10812								
...GO:0009887	BP	animal organ morphogenesis	24/341	247/9865	4.53482E-06	3	24	2.810975103	0.001436739	LALB_v3.1_00437, LALB_v3.1_00443, LALB_v3.1_00841, LALB_v3.1_01054, LALB_v3.1_01245, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02200, LALB_v3.1_02543, LALB_v3.1_03505, LALB_v3.1_04443, LALB_v3.1_04457, LALB_v3.1_05489, LALB_v3.1_05815, LALB_v3.1_05997, LALB_v3.1_06345, LALB_v3.1_07306, LALB_v3.1_07786, LALB_v3.1_07918, LALB_v3.1_08153, LALB_v3.1_08347, LALB_v3.1_08644, LALB_v3.1_08809								
...GO:0009888	BP	tissue development	17/341	175/9865	0.000114097	3	17	2.810305823	0.018622003	LALB_v3.1_00841, LALB_v3.1_01245, LALB_v3.1_01515, LALB_v3.1_01936, LALB_v3.1_05489, LALB_v3.1_05525, LALB_v3.1_06355, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07816, LALB_v3.1_08090, LALB_v3.1_08221, LALB_v3.1_08634, LALB_v3.1_08976, LALB_v3.1_09380, LALB_v3.1_09381, LALB_v3.1_10546								
.....GO:0000976	MF	transcription cis-regulatory region binding	32/341	331/9865	1.23E-07	7	32	2.79682115	0.000156742	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01626, LALB_v3.1_01708, LALB_v3.1_02543, LALB_v3.1_02775, LALB_v3.1_03695, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04126, LALB_v3.1_04443, LALB_v3.1_04510, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_06427, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07862, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_09423, LALB_v3.1_09990, LALB_v3.1_10546								
....GO:0001067	MF	transcription regulatory region nucleic acid binding	32/341	333/9865	1.41954E-07	4.00E+00	3.20E+01	2.780023425	1.57E-04	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01626, LALB_v3.1_01708, LALB_v3.1_02543, LALB_v3.1_02775, LALB_v3.1_03695, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04126, LALB_v3.1_04443, LALB_v3.1_04510, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_06427, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07862, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_09423, LALB_v3.1_09990, LALB_v3.1_10546								
...GO:0070161	CC	anchoring junction	20/341	209/9865	3.57099E-05	3	20	2.768384571	0.003647175	LALB_v3.1_00841, LALB_v3.1_01515, LALB_v3.1_02200, LALB_v3.1_02566, LALB_v3.1_02664, LALB_v3.1_02759, LALB_v3.1_04457, LALB_v3.1_04554, LALB_v3.1_05173, LALB_v3.1_05525, LALB_v3.1_05663, LALB_v3.1_05815, LALB_v3.1_05930, LALB_v3.1_05981, LALB_v3.1_06058, LALB_v3.1_06474, LALB_v3.1_07140, LALB_v3.1_07918, LALB_v3.1_08947, LALB_v3.1_10682								
..GO:0007389	BP	pattern specification process	28/341	296/9865	1.22024E-06	2	28	2.736585559	0.000469443	LALB_v3.1_00210, LALB_v3.1_00841, LALB_v3.1_01007, LALB_v3.1_01286, LALB_v3.1_01515, LALB_v3.1_02543, LALB_v3.1_02775, LALB_v3.1_03505, LALB_v3.1_03695, LALB_v3.1_03776, LALB_v3.1_04018, LALB_v3.1_04443, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05815, LALB_v3.1_06086, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07314, LALB_v3.1_07786, LALB_v3.1_08090, LALB_v3.1_08221, LALB_v3.1_08809, LALB_v3.1_09119, LALB_v3.1_09372, LALB_v3.1_09945, LALB_v3.1_10682								
.....GO:0030334	BP	regulation of cell migration	17/341	181/9865	0.000172327	5	17	2.717146514	0.023527341	LALB_v3.1_00841, LALB_v3.1_01936, LALB_v3.1_02566, LALB_v3.1_04392, LALB_v3.1_05530, LALB_v3.1_05815, LALB_v3.1_05930, LALB_v3.1_05981, LALB_v3.1_05997, LALB_v3.1_06817, LALB_v3.1_07003, LALB_v3.1_07299, LALB_v3.1_07862, LALB_v3.1_08090, LALB_v3.1_08637, LALB_v3.1_08976, LALB_v3.1_10771								
......GO:1990837	MF	sequence-specific double-stranded DNA binding	32/341	343/9865	2.79653E-07	6	32	2.69897318	0.000188989	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01626, LALB_v3.1_01708, LALB_v3.1_02543, LALB_v3.1_02775, LALB_v3.1_03695, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04126, LALB_v3.1_04443, LALB_v3.1_04510, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_06427, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07862, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_09423, LALB_v3.1_09990, LALB_v3.1_10546								
.....GO:0030424	CC	axon	14/341	151/9865	0.000725545	5	14	2.68221631	0.042751337	LALB_v3.1_00442, LALB_v3.1_01054, LALB_v3.1_02017, LALB_v3.1_02566, LALB_v3.1_05981, LALB_v3.1_06474, LALB_v3.1_06815, LALB_v3.1_06828, LALB_v3.1_08090, LALB_v3.1_08420, LALB_v3.1_08644, LALB_v3.1_10410, LALB_v3.1_10499, LALB_v3.1_10682								
......GO:0000977	MF	RNA polymerase II transcription regulatory region sequence-specific DNA binding	27/341	293/9865	3.14427E-06	8	27	2.665869306	0.00106245	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01626, LALB_v3.1_01708, LALB_v3.1_02543, LALB_v3.1_02775, LALB_v3.1_03695, LALB_v3.1_04126, LALB_v3.1_04443, LALB_v3.1_04510, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07862, LALB_v3.1_08153, LALB_v3.1_09423, LALB_v3.1_09990								
.....GO:0043565	MF	sequence-specific DNA binding	36/341	398/9865	1.0509E-07	5	36	2.616749436	0.000156742	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00432, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01626, LALB_v3.1_01708, LALB_v3.1_01864, LALB_v3.1_02543, LALB_v3.1_02775, LALB_v3.1_03164, LALB_v3.1_03695, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04126, LALB_v3.1_04443, LALB_v3.1_04510, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_06427, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07862, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_09423, LALB_v3.1_09987, LALB_v3.1_09990, LALB_v3.1_10546								
.......GO:0000978	MF	RNA polymerase II cis-regulatory region sequence-specific DNA binding	21/341	233/9865	5.54895E-05	9	21	2.607390533	0.012499939	LALB_v3.1_00275, LALB_v3.1_00920, LALB_v3.1_01626, LALB_v3.1_01708, LALB_v3.1_02543, LALB_v3.1_03695, LALB_v3.1_04126, LALB_v3.1_04443, LALB_v3.1_04510, LALB_v3.1_05489, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07862, LALB_v3.1_08153, LALB_v3.1_09423, LALB_v3.1_09990								
..GO:0003700	MF	DNA-binding transcription factor activity	32/341	359/9865	7.78E-07	2	32	2.578684681	0.000298288	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00432, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01626, LALB_v3.1_01708, LALB_v3.1_01864, LALB_v3.1_02543, LALB_v3.1_03164, LALB_v3.1_03695, LALB_v3.1_04126, LALB_v3.1_04443, LALB_v3.1_04510, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07314, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07862, LALB_v3.1_08153, LALB_v3.1_08402, LALB_v3.1_09987, LALB_v3.1_09990								
..GO:0030054	CC	cell junction	42/341	472/9865	1.33264E-08	2.00E+00	4.20E+01	2.574245738	6.81E-06	LALB_v3.1_00056, LALB_v3.1_00112, LALB_v3.1_00437, LALB_v3.1_00442, LALB_v3.1_00841, LALB_v3.1_01410, LALB_v3.1_01515, LALB_v3.1_02200, LALB_v3.1_02566, LALB_v3.1_02664, LALB_v3.1_02759, LALB_v3.1_02980, LALB_v3.1_03746, LALB_v3.1_03776, LALB_v3.1_04457, LALB_v3.1_04554, LALB_v3.1_05173, LALB_v3.1_05525, LALB_v3.1_05663, LALB_v3.1_05815, LALB_v3.1_05930, LALB_v3.1_05981, LALB_v3.1_06058, LALB_v3.1_06474, LALB_v3.1_06491, LALB_v3.1_06815, LALB_v3.1_07140, LALB_v3.1_07419, LALB_v3.1_07812, LALB_v3.1_07918, LALB_v3.1_08347, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08420, LALB_v3.1_08644, LALB_v3.1_08947, LALB_v3.1_09119, LALB_v3.1_09380, LALB_v3.1_09381, LALB_v3.1_09992, LALB_v3.1_10682, LALB_v3.1_10812								
....GO:2000145	BP	regulation of cell motility	17/341	192/9865	0.000348393	4	17	2.561476662	0.039504134	LALB_v3.1_00841, LALB_v3.1_01936, LALB_v3.1_02566, LALB_v3.1_04392, LALB_v3.1_05530, LALB_v3.1_05815, LALB_v3.1_05930, LALB_v3.1_05981, LALB_v3.1_05997, LALB_v3.1_06817, LALB_v3.1_07003, LALB_v3.1_07299, LALB_v3.1_07862, LALB_v3.1_08090, LALB_v3.1_08637, LALB_v3.1_08976, LALB_v3.1_10771								
......GO:0000987	MF	cis-regulatory region sequence-specific DNA binding	21/341	239/9865	8.023E-05	8	21	2.54193303	0.016943563	LALB_v3.1_00275, LALB_v3.1_00920, LALB_v3.1_01626, LALB_v3.1_01708, LALB_v3.1_02543, LALB_v3.1_03695, LALB_v3.1_04126, LALB_v3.1_04443, LALB_v3.1_04510, LALB_v3.1_05489, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07862, LALB_v3.1_08153, LALB_v3.1_09423, LALB_v3.1_09990								
..GO:0005667	CC	transcription regulator complex	15/341	171/9865	0.0008458	2	15	2.537685857	0.047860423	LALB_v3.1_00920, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_02769, LALB_v3.1_04392, LALB_v3.1_04510, LALB_v3.1_05489, LALB_v3.1_06491, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07862, LALB_v3.1_08221, LALB_v3.1_08466, LALB_v3.1_08467								
.....GO:0003690	MF	double-stranded DNA binding	33/341	377/9865	7.82111E-07	5.00E+00	3.30E+01	2.532300847	2.98E-04	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01626, LALB_v3.1_01708, LALB_v3.1_02543, LALB_v3.1_02775, LALB_v3.1_03695, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04443, LALB_v3.1_04510, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_06427, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07862, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_09423, LALB_v3.1_09990, LALB_v3.1_10546								
...GO:0040008	BP	regulation of growth	20/341	230/9865	0.00013657	3	20	2.515619023	0.020720174	LALB_v3.1_00841, LALB_v3.1_01044, LALB_v3.1_01515, LALB_v3.1_02566, LALB_v3.1_04392, LALB_v3.1_05530, LALB_v3.1_05671, LALB_v3.1_05981, LALB_v3.1_06086, LALB_v3.1_06251, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07930, LALB_v3.1_08153, LALB_v3.1_08420, LALB_v3.1_08637, LALB_v3.1_08644, LALB_v3.1_09119, LALB_v3.1_09372, LALB_v3.1_10682								
.........GO:0000122	BP	negative regulation of transcription by RNA polymerase II	20/341	234/9865	0.000172545	10	20	2.472616989	0.023527341	LALB_v3.1_00343, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_02543, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04927, LALB_v3.1_05682, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_07231, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07862, LALB_v3.1_08153, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09990								
...GO:0040012	BP	regulation of locomotion	18/341	214/9865	0.000439785	3	18	2.43333242	0.043462097	LALB_v3.1_00437, LALB_v3.1_00841, LALB_v3.1_01936, LALB_v3.1_02566, LALB_v3.1_04392, LALB_v3.1_05530, LALB_v3.1_05815, LALB_v3.1_05930, LALB_v3.1_05981, LALB_v3.1_05997, LALB_v3.1_06817, LALB_v3.1_07003, LALB_v3.1_07299, LALB_v3.1_07862, LALB_v3.1_08090, LALB_v3.1_08637, LALB_v3.1_08976, LALB_v3.1_10771								
...GO:0030154	BP	cell differentiation	45/341	536/9865	2.6633E-08	3	45	2.42879262	2.04922E-05	LALB_v3.1_00310, LALB_v3.1_00343, LALB_v3.1_00720, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02200, LALB_v3.1_02233, LALB_v3.1_02597, LALB_v3.1_02664, LALB_v3.1_02697, LALB_v3.1_02769, LALB_v3.1_03026, LALB_v3.1_03505, LALB_v3.1_04018, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04846, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05077, LALB_v3.1_05489, LALB_v3.1_05530, LALB_v3.1_05813, LALB_v3.1_05815, LALB_v3.1_05997, LALB_v3.1_06345, LALB_v3.1_06355, LALB_v3.1_06529, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_08090, LALB_v3.1_08221, LALB_v3.1_08303, LALB_v3.1_08351, LALB_v3.1_08420, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08634, LALB_v3.1_08644, LALB_v3.1_08976, LALB_v3.1_09633, LALB_v3.1_09992								
..GO:0038023	MF	signaling receptor activity	23/341	281/9865	0.000153792	2	23	2.367904739	0.028870259	LALB_v3.1_01245, LALB_v3.1_01515, LALB_v3.1_01864, LALB_v3.1_03151, LALB_v3.1_03164, LALB_v3.1_03603, LALB_v3.1_04800, LALB_v3.1_05671, LALB_v3.1_05966, LALB_v3.1_06082, LALB_v3.1_06815, LALB_v3.1_06828, LALB_v3.1_08153, LALB_v3.1_08293, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08440, LALB_v3.1_08689, LALB_v3.1_08848, LALB_v3.1_08857, LALB_v3.1_09380, LALB_v3.1_09381, LALB_v3.1_09992								
.GO:0060089	MF	molecular transducer activity	23/341	281/9865	0.000153792	1	23	2.367904739	0.028870259	LALB_v3.1_01245, LALB_v3.1_01515, LALB_v3.1_01864, LALB_v3.1_03151, LALB_v3.1_03164, LALB_v3.1_03603, LALB_v3.1_04800, LALB_v3.1_05671, LALB_v3.1_05966, LALB_v3.1_06082, LALB_v3.1_06815, LALB_v3.1_06828, LALB_v3.1_08153, LALB_v3.1_08293, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08440, LALB_v3.1_08689, LALB_v3.1_08848, LALB_v3.1_08857, LALB_v3.1_09380, LALB_v3.1_09381, LALB_v3.1_09992								
...GO:0048513	BP	animal organ development	41/341	502/9865	2.31355E-07	3	41	2.362777628	0.000116934	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00437, LALB_v3.1_00443, LALB_v3.1_00720, LALB_v3.1_00841, LALB_v3.1_01007, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02017, LALB_v3.1_02200, LALB_v3.1_02233, LALB_v3.1_02759, LALB_v3.1_02775, LALB_v3.1_03026, LALB_v3.1_03505, LALB_v3.1_04018, LALB_v3.1_04126, LALB_v3.1_04225, LALB_v3.1_04457, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05813, LALB_v3.1_06164, LALB_v3.1_06345, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07314, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07828, LALB_v3.1_07928, LALB_v3.1_08090, LALB_v3.1_08146, LALB_v3.1_08153, LALB_v3.1_08402, LALB_v3.1_08809, LALB_v3.1_09278, LALB_v3.1_09945								
..GO:0009653	BP	anatomical structure morphogenesis	52/341	639/9865	6.69848E-09	2	52	2.354209978	7.2156E-06	LALB_v3.1_00437, LALB_v3.1_00443, LALB_v3.1_00841, LALB_v3.1_01054, LALB_v3.1_01245, LALB_v3.1_01515, LALB_v3.1_01558, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02017, LALB_v3.1_02200, LALB_v3.1_02233, LALB_v3.1_02353, LALB_v3.1_02543, LALB_v3.1_02759, LALB_v3.1_02775, LALB_v3.1_03505, LALB_v3.1_03695, LALB_v3.1_03776, LALB_v3.1_04018, LALB_v3.1_04126, LALB_v3.1_04443, LALB_v3.1_04457, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05815, LALB_v3.1_05930, LALB_v3.1_05997, LALB_v3.1_06024, LALB_v3.1_06345, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07918, LALB_v3.1_07928, LALB_v3.1_08090, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08347, LALB_v3.1_08348, LALB_v3.1_08402, LALB_v3.1_08644, LALB_v3.1_08689, LALB_v3.1_08809, LALB_v3.1_08976, LALB_v3.1_09119, LALB_v3.1_09278, LALB_v3.1_09372, LALB_v3.1_09945, LALB_v3.1_10410								
.GO:0140110	MF	transcription regulator activity	42/341	531/9865	4.63612E-07	1.00E+00	4.20E+01	2.288218434	2.61E-04	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00432, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01515, LALB_v3.1_01626, LALB_v3.1_01708, LALB_v3.1_01864, LALB_v3.1_01936, LALB_v3.1_02543, LALB_v3.1_02559, LALB_v3.1_03164, LALB_v3.1_03695, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04443, LALB_v3.1_04510, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_06491, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07314, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07862, LALB_v3.1_08153, LALB_v3.1_08402, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08809, LALB_v3.1_09987, LALB_v3.1_09990, LALB_v3.1_10546								
........GO:0045892	BP	negative regulation of DNA-templated transcription	27/341	345/9865	6.49E-05	9	27	2.264057121	0.012941901	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02543, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04927, LALB_v3.1_05682, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_07231, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08153, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09119, LALB_v3.1_09990								
..GO:0007154	BP	cell communication	21/341	269/9865	0.000482105	2	21	2.258446075	0.04595779	LALB_v3.1_00437, LALB_v3.1_01515, LALB_v3.1_01936, LALB_v3.1_03151, LALB_v3.1_03603, LALB_v3.1_03776, LALB_v3.1_05966, LALB_v3.1_05997, LALB_v3.1_06815, LALB_v3.1_07812, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08420, LALB_v3.1_08809, LALB_v3.1_08857, LALB_v3.1_09119, LALB_v3.1_09278, LALB_v3.1_09990, LALB_v3.1_09992, LALB_v3.1_10682, LALB_v3.1_10812								
.......GO:1902679	BP	negative regulation of RNA biosynthetic process	27/341	346/9865	6.78058E-05	8	27	2.257513603	0.01328008	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02543, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04927, LALB_v3.1_05682, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_07231, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08153, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09119, LALB_v3.1_09990								
......GO:0051253	BP	negative regulation of RNA metabolic process	29/341	377/9865	6.42147E-05	7.00E+00	2.90E+01	2.22535529	1.29E-02	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02543, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04927, LALB_v3.1_05682, LALB_v3.1_06082, LALB_v3.1_06162, LALB_v3.1_06345, LALB_v3.1_07231, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08153, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09119, LALB_v3.1_09633, LALB_v3.1_09990								
...GO:0048468	BP	cell development	31/341	405/9865	3.40203E-05	3.00E+00	3.10E+01	2.214365881	7.97E-03	LALB_v3.1_00210, LALB_v3.1_00437, LALB_v3.1_00443, LALB_v3.1_00841, LALB_v3.1_01007, LALB_v3.1_01515, LALB_v3.1_01936, LALB_v3.1_02353, LALB_v3.1_02439, LALB_v3.1_02518, LALB_v3.1_02697, LALB_v3.1_02759, LALB_v3.1_03026, LALB_v3.1_03505, LALB_v3.1_03776, LALB_v3.1_04018, LALB_v3.1_04329, LALB_v3.1_04927, LALB_v3.1_05813, LALB_v3.1_05988, LALB_v3.1_06162, LALB_v3.1_06345, LALB_v3.1_07299, LALB_v3.1_07786, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08347, LALB_v3.1_08402, LALB_v3.1_09119, LALB_v3.1_09987, LALB_v3.1_10682								
...GO:0098590	CC	plasma membrane region	34/341	445/9865	1.28829E-05	3	34	2.210352895	0.002057033	LALB_v3.1_00112, LALB_v3.1_00437, LALB_v3.1_00841, LALB_v3.1_01150, LALB_v3.1_01515, LALB_v3.1_02200, LALB_v3.1_02566, LALB_v3.1_02759, LALB_v3.1_02980, LALB_v3.1_03151, LALB_v3.1_03307, LALB_v3.1_03603, LALB_v3.1_04457, LALB_v3.1_05173, LALB_v3.1_05815, LALB_v3.1_05966, LALB_v3.1_06103, LALB_v3.1_06474, LALB_v3.1_06815, LALB_v3.1_06817, LALB_v3.1_06828, LALB_v3.1_07003, LALB_v3.1_07812, LALB_v3.1_07918, LALB_v3.1_08293, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08420, LALB_v3.1_08644, LALB_v3.1_08848, LALB_v3.1_08857, LALB_v3.1_08947, LALB_v3.1_09992, LALB_v3.1_10499								
